state_newspaper,newspaper,newspaper_id,year,office,dist,dname,state_election,cand_name,party,endorsed,d_inc,r_inc,o_inc,notes_endorse,extraction_confidence,source_folder,permid,icpsr,bonica_rid,recipient_cfscore,dwnom1,dwnom2,dime_party_code,dime_match_score,dime_match_confidence,bioname_voteview,voteview_match_score,voteview_match_confidence,sler_id,sler_name,sler_vote,sler_outcome,sler_party,sler_match_score,sler_match_confidence,merge_conflict
OH,Akron Beacon Journal,134150,2016,STATE REP,38,,OH,"LEE, JUDITH LYNN",Democrat,1,,,,STATE REPRESENTATIVE DISTRICT 38 ENDORSEMENT,0.9,Akron Beacon Journal,673,OH37970379,cand194799,-0.892,,,100,100,1,,,,373095,"lee, judith lynn",20622.0,l,democrat,100,1,
OH,Akron Beacon Journal,134150,2016,STATE REP,37,,OH,"ROEMNER, KRISTINA DALEY",Democrat,1,,,,STATE REPRESENTATIVE DISTRICT 37 ENDORSEMENT,0.85,Akron Beacon Journal,673,OH3007100,cand194593,1.034,,,200,94,1,,,,303766,"roegner, kristina",35503.0,w,republican,94,1,
OH,Akron Beacon Journal,134150,2016,STATE REP,34,,OH,"SYKES, EMILIA",Democrat,1,,,,STATE REPRESENTATIVE DISTRICT 34 ENDORSEMENT,0.9,Akron Beacon Journal,673,22367,cand157321,-0.883,-0.315,0.14,100,100,1,,,,331662,"sykes, emilia",35154.0,w,democrat,100,1,
OH,Akron Beacon Journal,134150,2016,STATE SENATOR,28,,OH,"SYKES, VERNON",Democrat,1,,,,OHIO STATE SENATE DISTRICT 28 ENDORSEMENT,0.88,Akron Beacon Journal,673,OH2153,cand95164,-0.387,,,100,100,1,,,,181369,"sykes, vernon",83805.0,w,democrat,100,1,
OH,Akron Beacon Journal,134150,2016,SUMMIT CLERK OF COURTS,,,OH,"KURT, SANDRA",Democrat,1,,,,SUMMIT CLERK OF COURTS ENDORSEMENT,0.85,Akron Beacon Journal,673,,,,,,,,,,,,,,,,,,,
OH,Akron Beacon Journal,134150,2016,SUMMIT COMMON PLEAS JUDGE,,,OH,"MCKENNEY, TODD",Democrat,1,,,,SUMMIT COUNTY COMMON PLEAS JUDGE ENDORSEMENT,0.85,Akron Beacon Journal,673,,,,,,,,,,,,,,,,,,,
OH,Akron Beacon Journal,134150,2016,SUMMIT COMMON PLEAS JUDGE,,,OH,"STEVENSON, SCOT A.",Democrat,1,,,,SUMMIT COUNTY COMMON PLEAS JUDGE ENDORSEMENT,0.85,Akron Beacon Journal,673,,,,,,,,,,,,,,,,,,,
OH,Akron Beacon Journal,134150,2016,SUMMIT COUNTY COUNCIL,At-large,,OH,"DICKINSON, CLAIR E.",Democrat,1,,,,SUMMIT COUNTY COUNCIL AT-LARGE ENDORSEMENT,0.85,Akron Beacon Journal,673,,,,,,,,,,,,,,,,,,,
OH,Akron Beacon Journal,134150,2016,SUMMIT COUNTY COUNCIL,6,,OH,"FEEMAN, JERRY E.",Democrat,1,,,,SUMMIT COUNTY COUNCIL DISTRICT 6 ENDORSEMENT,0.85,Akron Beacon Journal,673,,,,,,,,,,,,,,,,,,,
OH,Akron Beacon Journal,134150,2016,SUMMIT COUNTY COUNCIL,5,,OH,"HAMILTON, DAVID",Democrat,1,,,,SUMMIT COUNTY COUNCIL DISTRICT 5 ENDORSEMENT,0.85,Akron Beacon Journal,673,,,,,,,,,,,,,,,,,,,
OH,Akron Beacon Journal,134150,2016,SUMMIT COUNTY COUNCIL,1,,OH,"KOEHLER, RON",Democrat,1,,,,SUMMIT COUNTY COUNCIL DISTRICT 1 ENDORSEMENT,0.85,Akron Beacon Journal,673,,,,,,,,,,,,,,,,,,,
OH,Akron Beacon Journal,134150,2016,SUMMIT COUNTY COUNCIL,8,,OH,"PRENTICE, PAULA S.",Democrat,1,,,,SUMMIT COUNTY COUNCIL DISTRICT 8 ENDORSEMENT,0.85,Akron Beacon Journal,673,,,,,,,,,,,,,,,,,,,
OH,Akron Beacon Journal,134150,2016,SUMMIT COUNTY COUNCIL,3,,OH,"RODGERS, GLORIA J.",Democrat,1,,,,SUMMIT COUNTY COUNCIL DISTRICT 3 ENDORSEMENT,0.85,Akron Beacon Journal,673,,,,,,,,,,,,,,,,,,,
OH,Akron Beacon Journal,134150,2016,SUMMIT COUNTY COUNCIL,2,,OH,"SCHMIDT, JOHN",Democrat,1,,,,SUMMIT COUNTY COUNCIL DISTRICT 2 ENDORSEMENT,0.85,Akron Beacon Journal,673,,,,,,,,,,,,,,,,,,,
OH,Akron Beacon Journal,134150,2016,SUMMIT COUNTY COUNCIL,At-large,,OH,"WALTERS, ELIZABETH M.",Democrat,1,,,,SUMMIT COUNTY COUNCIL AT-LARGE ENDORSEMENT,0.85,Akron Beacon Journal,673,,,,,,,,,,,,,,,,,,,
OH,Akron Beacon Journal,134150,2016,SUMMIT COUNTY COUNCIL,4,,OH,"WILHITE, JEFF",Democrat,1,,,,SUMMIT COUNTY COUNCIL DISTRICT 4 ENDORSEMENT,0.85,Akron Beacon Journal,673,,,,,,,,,,,,,,,,,,,
OH,Akron Beacon Journal,134150,2016,SUMMIT DOMESTIC RELATIONS JUDGE,,,OH,"CABLE, RON",Democrat,1,,,,SUMMIT DOMESTIC RELATIONS JUDGE ENDORSEMENT,0.85,Akron Beacon Journal,673,,,,,,,,,,,,,,,,,,,
OH,Akron Beacon Journal,134150,2016,SUMMIT EXECUTIVE,,,OH,"SHAPIRO, ILENE L.",Democrat,1,,,,SUMMIT COUNTY EXECUTIVE ENDORSEMENT,0.85,Akron Beacon Journal,673,,,,,,,,,,,,,,,,,,,
OH,Akron Beacon Journal,134150,2016,SUMMIT FISCAL OFFICER,,,OH,"SCALISE, KRISTEN M.",Democrat,1,,,,SUMMIT FISCAL OFFICER ENDORSEMENT,0.85,Akron Beacon Journal,673,,,,,,,,,,,,,,,,,,,
OH,Akron Beacon Journal,134150,2016,SUMMIT PROSECUTOR,,,OH,"WALSH, BEVAN",Democrat,1,,,,SUMMIT PROSECUTOR ENDORSEMENT,0.85,Akron Beacon Journal,673,,,,,,,,,,,,,,,,,,,
OH,Akron Beacon Journal,134150,2016,SUPREME COURT,,,OH,"FISCHER, PAT",Democrat,1,,,,OHIO SUPREME COURT JUSTICE ENDORSEMENT,0.9,Akron Beacon Journal,673,OH13010096,cand194005,0.972,,,200,85,1,,,,,,,,,,,
OH,Akron Beacon Journal,134150,2016,SUPREME COURT,,,OH,"RICE, CYNTHIA",Democrat,1,,,,OHIO SUPREME COURT JUSTICE ENDORSEMENT,0.9,Akron Beacon Journal,673,OH2901871,cand194288,-0.529,,,100,100,1,,,,,,,,,,,
OH,Akron Beacon Journal,134150,2018,ATTORNEY GENERAL,,,OH,"DETTELBACH, STEVE",Democrat,1,,,,OHIO ATTORNEY GENERAL ENDORSEMENT,0.92,Akron Beacon Journal,673,OH44001030,cand194881,-0.811,,,100,96,1,,,,,,,,,,,
OH,Akron Beacon Journal,134150,2018,AUDITOR,,,OH,"SPACE, ZACK",Democrat,1,,,,OHIO AUDITOR ENDORSEMENT,0.92,Akron Beacon Journal,673,,,,,,,,,,,,,,,,,,,
OH,Akron Beacon Journal,134150,2018,COURT OF APPEALS,9,,OH,"HENSAL, JENNIFER",Democrat,1,,,,OHIO COURT OF APPEALS 9TH DISTRICT JUDGE ENDORSEMENT,0.88,Akron Beacon Journal,673,OH1416518,cand126774,0.899,,,328,100,1,,,,,,,,,,,
OH,Akron Beacon Journal,134150,2018,GOVERNOR,,,OH,"CORDRAY, RICHARD",Democrat,1,,,,GUBERNATORIAL ENDORSEMENT,0.92,Akron Beacon Journal,673,,,,,,,,,,,,,,,,,,,
OH,Akron Beacon Journal,134150,2018,H,14,,OH,"RADER, BETSY",Democrat,1,,,,U.S. HOUSE DISTRICT 14 ENDORSEMENT,0.9,Akron Beacon Journal,673,,,,,,,,,,,,,,,,,,,
OH,Akron Beacon Journal,134150,2018,SEC OF STATE,,,OH,"CLYDE, KATHLEEN",Democrat,1,,,,OHIO SECRETARY OF STATE ENDORSEMENT,0.92,Akron Beacon Journal,673,,,,,,,,,,,,,,,,,,,
OH,Akron Beacon Journal,134150,2018,SENATOR,,,OH,"BROWN, SHERROD",Democrat,1,,,,U.S. SENATE ENDORSEMENT,0.92,Akron Beacon Journal,673,29389,cand1327,-0.767,-0.425,-0.097,100,100,1,,,,,,,,,,,
OH,Akron Beacon Journal,134150,2018,STATE REP,37,,OH,"WEINSTEIN, CASEY",Democrat,1,,,,STATE REPRESENTATIVE DISTRICT 37 ENDORSEMENT,0.9,Akron Beacon Journal,673,OH_c_14549,cand68977505,-0.904,,,100,100,1,,,,,,,,,,,
OH,Akron Beacon Journal,134150,2018,SUMMIT COMMON PLEAS JUDGE,,,OH,"FLAGG, JILL",Democrat,1,,,,SUMMIT COUNTY COMMON PLEAS JUDGE ENDORSEMENT,0.85,Akron Beacon Journal,673,,,,,,,,,,,,,,,,,,,
OH,Akron Beacon Journal,134150,2018,SUMMIT COMMON PLEAS JUDGE,,,OH,"LANZINGER, KELLY L. MCLAUGHLIN",Democrat,1,,,,SUMMIT COUNTY COMMON PLEAS JUDGE ENDORSEMENT,0.8,Akron Beacon Journal,673,,,,,,,,,,,,,,,,,,,
OH,Akron Beacon Journal,134150,2018,SUMMIT COMMON PLEAS JUDGE,,,OH,"MICHAEL, KATHRYN",Democrat,1,,,,SUMMIT COUNTY COMMON PLEAS JUDGE ENDORSEMENT,0.85,Akron Beacon Journal,673,,,,,,,,,,,,,,,,,,,
OH,Akron Beacon Journal,134150,2018,SUPREME COURT,,,OH,"DONNELLY, MICHAEL P.",Democrat,1,,,,OHIO SUPREME COURT JUSTICE ENDORSEMENT,0.9,Akron Beacon Journal,673,OH44365350,cand194891,-0.495,,,328,97,1,,,,,,,,,,,
OH,Akron Beacon Journal,134150,2018,SUPREME COURT,,,OH,"STEWART, MELODY J.",Democrat,1,,,,OHIO SUPREME COURT JUSTICE ENDORSEMENT,0.9,Akron Beacon Journal,673,OH138482,cand94750,-0.772,,,328,97,1,,,,,,,,,,,
OH,Akron Beacon Journal,134150,2018,TREASURER,,,OH,"SPRAGUE, ROBERT",Democrat,1,,,,OHIO TREASURER ENDORSEMENT,0.92,Akron Beacon Journal,673,OH3419082,cand95303,1.002,,,200,93,1,,,,,,,,,,,
SC,Aiken Standard,143060,1952,PRESIDENT,,,SC,"EISENHOWER, DWIGHT",Republican,1,,,,"EDITORIAL ENDORSES EISENHOWER FOR CLEAN, HONEST LEADERSHIP. NOTES PAPER IS NOT JOINING REPUBLICAN RANKS BUT VOTING AS 'SOUTH CAROLINIANS FOR EISENHOWER' - INDEPENDENT POSITION",0.9,Aiken Standard,7132,,,,,,,,,,,,,,,,,,,
SC,Aiken Standard,143060,1974,H,64,,SC,BRANDY,,1,,,,"RECOMMENDED FOR STATE HOUSE DISTRICT 64. DESCRIBED AS PERSONABLE, ALERT, WITH AMBITIOUS RECORD. SHOULD BRING A PLUS FOR THIS AREA.",0.72,Aiken Standard,7132,,,,,,,,,,,,,,,,,,,
SC,Aiken Standard,143060,1974,H,65,,SC,"CAIN, MARSHALL",,1,,,,RECOMMENDED FOR STATE HOUSE DISTRICT 65. DESCRIBED AS HAVING 'FINE CAREER AHEAD IN PUBLIC LIFE' AND GOOD PROFESSIONAL BACKGROUND,0.75,Aiken Standard,7132,,,,,,,,,,,,,,,,,,,
SC,Aiken Standard,143060,1974,H,83,,SC,"COLLINS, CECIL",,1,,,,RECOMMENDED FOR STATE HOUSE DISTRICT 83. DESCRIBED AS WELL QUALIFIED WITH SERVICE IN STATE HOUSE OF REPRESENTATIVES WITH DISTINCTION. MERITS RETURN TO OFFICE.,0.75,Aiken Standard,7132,,,,,,,,,,,,,,,,,,,
SC,Aiken Standard,143060,1976,COUNTY COUNCIL,7,,SC,"CULLINS, RALPH",,1,1,,,"INCUMBENT IN DISTRICT 7. RECOMMENDED FOR RETURN TO COUNCIL. DESCRIBED AS HAVING BEEN 'VOICE OF REASON IN STORM-TOSSED COUNCIL'. CONSCIENTIOUS, KNOWLEDGEABLE, FAITHFUL RESPONSES EXPECTED.",0.8,Aiken Standard,7132,,,,,,,,,,,,,,,,,,,
SC,Aiken Standard,143060,1976,COUNTY COUNCIL,3,,SC,"DUNBAR, MELVIN",,1,,,,RECOMMENDED FOR COUNTY COUNCIL DISTRICT 3. DESCRIBED AS ONE OF BRIGHT HOPES FOR NEW AND EFFECTIVE COUNTY. ELECTION LIKELY WITH NO TROUBLE.,0.85,Aiken Standard,7132,,,,,,,,,,,,,,,,,,,
SC,Aiken Standard,143060,1976,COUNTY COUNCIL,8,,SC,"GUY, WALTER",,1,,,,RECOMMENDED FOR COUNTY COUNCIL DISTRICT 8. SCHOOL TEACHER. RESERVED BUT CONSCIENTIOUS. SAYS WHAT HE MEANS AND MEANS WHAT HE SAYS. ELECTION SEEN AS ASSET TO AIKEN COUNTY.,0.75,Aiken Standard,7132,,,,,,,,,,,,,,,,,,,
SC,Aiken Standard,143060,1976,COUNTY COUNCIL,6,,SC,"MCGEE, HOMER",,1,,,,RECOMMENDED FOR COUNTY COUNCIL DISTRICT 6. DESCRIBED AS HAVING WIDE EXPERIENCE WHICH MAY SERVE DISTRICT AND COUNTY WELL. KNOWN ALL OVER AIKEN COUNTY. NOTED POTENTIAL DRAWBACK IS EMPLOYMENT BY COUNTY AT COURTHOUSE.,0.8,Aiken Standard,7132,,,,,,,,,,,,,,,,,,,
SC,Aiken Standard,143060,1976,COUNTY COUNCIL,2,,SC,"PETTIGREW, JAMES",,1,,,,RECOMMENDED FOR COUNTY COUNCIL DISTRICT 2. DESCRIBED AS HAVING IMPRESSIVE ACCOMPLISHMENTS IN HIS FIELD. BELIEVED TO BE BEST AMONG TWO RELATIVELY NEW CANDIDATES.,0.74,Aiken Standard,7132,,,,,,,,,,,,,,,,,,,
SC,Aiken Standard,143060,1976,COUNTY COUNCIL,5,,SC,POUND,,1,,,,RECOMMENDED FOR COUNTY COUNCIL DISTRICT 5. DESCRIBED AS HAVING LONGER EXPOSURE TO DISTRICT PROBLEMS THAN OPPONENT LAURIE LIVINGSTON.,0.76,Aiken Standard,7132,,,,,,,,,,,,,,,,,,,
SC,Aiken Standard,143060,1976,COUNTY COUNCIL,1,,SC,"RAY, LUCAS",,1,1,,,INCUMBENT BELIEVED TO RETURN TO OFFICE IN DISTRICT 1. HAS LARGELY DEMONSTRATED HIS FITNESS FOR RE-ELECTION.,0.75,Aiken Standard,7132,,,,,,,,,,,,,,,,,,,
SC,Aiken Standard,143060,1976,COUNTY COUNCIL,4,,SC,WOODRING,,1,,,,RECOMMENDED FOR COUNTY COUNCIL DISTRICT 4. DESCRIBED AS HAVING MUCH TO COMMEND HER ELECTION. INTEGRITY EMPHASIZED. GUIDED BY BEST INTERESTS OF CONSTITUENCY YIELDING REASON AND NOT PARTISAN PERSUASIONS.,0.72,Aiken Standard,7132,,,,,,,,,,,,,,,,,,,
SC,Aiken Standard,143060,1976,COUNTY COUNCIL CHAIR,,,SC,"WARNER, CARROLL",,1,,,,RECOMMENDED FOR COUNTY COUNCIL CHAIRMAN. DESCRIBED AS CLEARLY THE BEST CHOICE OVER INCUMBENT VICE CHAIRMAN CHARLES W. PROSSER.,0.85,Aiken Standard,7132,,,,,,,,,,,,,,,,,,,
SC,Aiken Standard,143060,1976,H,,,SC,DOLL,,1,,,,RECOMMENDED FOR STATE HOUSE. DESCRIBED AS ACCOUNTANT OPPOSING INCUMBENT IRENE HADNICK. BELIEVED AIKEN COUNTY'S BEST INTERESTS SERVED BY THIS CANDIDATE.,0.72,Aiken Standard,7132,,,,,,,,,,,,,,,,,,,
SC,Aiken Standard,143060,1976,REGISTER OF MESNE CONVEYANCES,,,SC,"BRENNAN, VIRGINIA",,1,,,,RECOMMENDED FOR REGISTER OF MESNE CONVEYANCES. WHOLEHEARTED RECOMMENDATION. NAME APPEARS AS 'VIRGINIA BRE' IN OCR - LIKELY VIRGINIA BRENNAN.,0.74,Aiken Standard,7132,,,,,,,,,,,,,,,,,,,
SC,Aiken Standard,143060,1976,SHERIFF,,,SC,"GRANT, PARK",,1,1,,,INCUMBENT SHERIFF RECOMMENDED FOR RE-ELECTION. NAME APPEARS AS 'SHEET PAN D. GRANT' IN OCR - LIKELY ERROR FOR PARK D. GRANT.,0.72,Aiken Standard,7132,,,,,,,,,,,,,,,,,,,
SC,Aiken Standard,143060,1976,SOLICITOR,,,SC,"LANGSTON, SHIRLEY",,1,,,,"RECOMMENDED FOR SOLICITOR. DESCRIBED AS RELIABLE, FAITHFUL, HONEST AND PATRIOTIC. CAN BE RELIED UPON TO SERVE FAITHFULLY.",0.8,Aiken Standard,7132,,,,,,,,,,,,,,,,,,,
SC,Aiken Standard,143060,1976,STATE SENATOR,,,SC,"DOOLEY, A.J.",,1,1,,,INCUMBENT STATE SENATOR RECOMMENDED FOR RETURN WITH EMPHASIS. DEMONSTRATED EFFECTIVENESS. HAS ESTABLISHED SENIORITY. NO REASON NOT TO RETURN THEM WITH EMPHASIS.,0.85,Aiken Standard,7132,,,,,,,,,,,,,,,,,,,
SC,Aiken Standard,143060,1976,STATE SENATOR,,,SC,"LAXGO, MICHAEL",,1,1,,,INCUMBENT STATE SENATOR RECOMMENDED FOR RETURN WITH EMPHASIS. DEMONSTRATED EFFECTIVENESS. HAS ESTABLISHED SENIORITY. OCR NAME APPEARS AS 'LASGO' - LIKELY LAXGO OR SIMILAR.,0.75,Aiken Standard,7132,,,,,,,,,,,,,,,,,,,
SC,Aiken Standard,143060,1976,STATE SENATOR,,,SC,"MCMILLAN, GILBERT",,1,1,,,INCUMBENT STATE SENATOR RECOMMENDED FOR RETURN WITH EMPHASIS. DEMONSTRATED EFFECTIVENESS IN GENERAL ASSEMBLY. HAS ESTABLISHED SENIORITY. EXPECTED MEMBER OF STATE SENATE.,0.85,Aiken Standard,7132,,,,,,,,,,,,205559,"mcmillan, gilbert e.",45275.0,w,modernrepublican,91,1,
SC,Aiken Standard,143060,1976,STATE SENATOR,,,SC,"SETZIER, NICK",,1,,,,NEWCOMER FOR STATE SENATE. LISTED AS 'NICK G. SETZIER' IN ENDORSEMENT. BELIEVED TO BE QUALIFIED NEWCOMER CANDIDATE.,0.75,Aiken Standard,7132,,,,,,,,,,,,205260,"setzler, nikki",41396.0,w,democrat,81,0.7,
SC,Aiken Standard,143060,1976,STATE SENATOR,,,SC,"WILSON, ADDISON",,1,,,,"NEWCOMER FOR STATE SENATE. DESCRIBED AS ONE OF 'BRIGHTEST AND MOST DEDICATED YOUNG MINDS TO COME UPON THE SCENE IN MANY YEARS'. ACCOMPLISHMENTS IMPRESSIVE. PERSONABLE, HONEST, INDUSTRIOUS. HAS GREAT FUTURE.",0.8,Aiken Standard,7132,,,,,,,,,,,,205212,"wilson, addison g.",40545.0,l,modernrepublican,90,1,
SC,Aiken Standard,143060,1976,TREASURER,,,SC,"BENNETT, MURIEL",,1,,,,RECOMMENDED FOR TREASURER. NAME APPEARS AS 'MURPLE BPHNIIET' IN OCR - LIKELY ERROR FOR MURIEL BENNETT.,0.68,Aiken Standard,7132,,,,,,,,,,,,,,,,,,,
TN,Chattanooga Times,143902,1922,GOVERNOR,,,TN,"PEAY, AUSTIN",Democrat,1,,,,"STRONG ENDORSEMENT ACROSS MULTIPLE EDITORIALS. PRAISED AS COURAGEOUS, FEARLESS, SELF-RELIANT DEMOCRAT WHO REFUSED TO DEAL WITH CRUMP MACHINE.",1.0,Chattanooga_Times,718,,,,,,,,,,,,,,,,,,,
TN,Chattanooga Times,143902,1922,GOVERNOR,,,TN,"TAYLOR, ALF",Republican,0,,1,,INCUMBENT REPUBLICAN GOVERNOR OPPOSED. CRITICIZED AS UNABLE TO ACCOMPLISH ANYTHING WITH DEMOCRATIC LEGISLATURE.,0.9,Chattanooga_Times,718,,,,,,,,,,,,,,,,,,,
TN,Chattanooga Times,143902,1922,H,3,,TN,"MCREYNOLDS, SAM D.",Democrat,1,,,,ENDORSED FOR CONGRESS IN THIRD DISTRICT. EDITORIAL SAYS IT IS A MORAL AND PATRIOTIC OBLIGATION TO SUPPORT HIM.,1.0,Chattanooga_Times,718,6380,,,-0.243,0.599,,,,"McREYNOLDS, Samuel Davis",80,0.7,,,,,,,,
TN,Chattanooga Times,143902,1922,SENATOR,,,TN,"MCKELLAR, KENNETH D.",Democrat,1,1,,,INCUMBENT DEMOCRATIC SENATOR ENDORSED. EDITORIAL SAYS DEMOCRATS EXPECT TENNESSEANS WILL REDEEM STATE FROM ODIUM OF 1920.,0.9,Chattanooga_Times,718,6293,,,-0.209,0.312,,,,"McKELLAR, Kenneth Douglas",84,0.7,,,,,,,,
TN,Chattanooga Times,143902,1922,SENATOR,,,TN,"SANDERS, NEWELL",Republican,0,,,,OPPOSED. CALLED ENDOWED CANDIDATE OF THE STANDPAT OLD GUARD AND BITTERLY HOSTILE FACTION OF THE REPUBLICAN PARTY.,1.0,Chattanooga_Times,718,,,,,,,,,,,,,,,,,,,
TN,Chattanooga Times,143902,1922,STATE REP,,,TN,"BASS, MAJ.",Democrat,1,,,,"ENDORSED AS PART OF DEMOCRATIC LEGISLATIVE TICKET FOR HAMILTON COUNTY. MAJ. APPEARS TO BE A TITLE (MAJOR), NOT FIRST NAME.",0.75,Chattanooga_Times,718,,,,,,,,,,,,,,,,,,,
TN,Chattanooga Times,143902,1922,STATE REP,,,TN,"COLEMAN, D. M.",Democrat,1,,,,ENDORSED AS PART OF DEMOCRATIC LEGISLATIVE TICKET FOR HAMILTON COUNTY. DESCRIBED AS A COLORED GENTLEMAN AND EXPERIENCED SCHOOL MAN.,1.0,Chattanooga_Times,718,,,,,,,,,,,,,,,,,,,
TN,Chattanooga Times,143902,1922,STATE REP,,,TN,"GRUBB, FRENCH",Democrat,1,,,,ENDORSED AS PART OF DEMOCRATIC LEGISLATIVE TICKET FOR HAMILTON COUNTY. COMMENDS ITSELF WELL-NIGH WITHOUT FAULT TO THE PUBLIC.,1.0,Chattanooga_Times,718,,,,,,,,,,,,,,,,,,,
TN,Chattanooga Times,143902,1922,STATE SENATOR,,,TN,"BRYAN, EUGENE",Democrat,1,,,,ENDORSED AS PART OF DEMOCRATIC LEGISLATIVE TICKET FOR HAMILTON COUNTY. NAMED FOR STATE SENATE.,1.0,Chattanooga_Times,718,,,,,,,,,,,,,,,,,,,
TN,Chattanooga Times,143902,1924,H,3,,TN,"MCREYNOLDS, SAM D.",Democrat,1,1,,,INCUMBENT CONGRESSMAN ENDORSED FOR RE-ELECTION. EDITORIAL SAYS HE SHOULD BE RETURNED BY AN EXEMPLARY MAJORITY.,1.0,Chattanooga_Times,718,6380,,,-0.243,0.599,,,,"McREYNOLDS, Samuel Davis",80,0.7,,,,,,,,
TN,Chattanooga Times,143902,1924,PRESIDENT,,,TN,"COOLIDGE, CALVIN",Republican,0,,1,,OPPOSED. EDITORIAL SAYS COOLIDGE MEN ARE IN PANIC AND REPUBLICAN MANAGERS ARE TRYING TO FRIGHTEN VOTERS.,1.0,Chattanooga_Times,718,,,,,,,,,,,,,,,,,,,
TN,Chattanooga Times,143902,1924,PRESIDENT,,,TN,"DAVIS, JOHN W.",Democrat,1,,,,ENDORSED ACROSS MULTIPLE EDITORIALS. PAPER ARGUES LABOR TREND IS TOWARD DAVIS AND THAT LA FOLLETTE CANNOT WIN.,1.0,Chattanooga_Times,718,,,,,,,,,,,,,,,,,,,
TN,Chattanooga Times,143902,1924,STATE REP,,,TN,"CHAMLEE, GEORGE W., JR.",Democrat,1,,,,ENDORSED AS PART OF DEMOCRATIC LEGISLATIVE TICKET FOR HAMILTON COUNTY.,1.0,Chattanooga_Times,718,,,,,,,,,,,,,,,,,,,
TN,Chattanooga Times,143902,1924,STATE REP,,,TN,"COLEMAN, D. M.",Democrat,1,,,,ENDORSED AS PART OF DEMOCRATIC LEGISLATIVE TICKET FOR HAMILTON COUNTY. ALSO ENDORSED IN 1922.,1.0,Chattanooga_Times,718,,,,,,,,,,,,,,,,,,,
TN,Chattanooga Times,143902,1924,STATE REP,,,TN,"HOLLINGS, JOHN",Democrat,1,,,,ENDORSED AS PART OF DEMOCRATIC LEGISLATIVE TICKET FOR HAMILTON COUNTY.,1.0,Chattanooga_Times,718,,,,,,,,,,,,,,,,,,,
TN,Chattanooga Times,143902,1924,STATE SENATOR,,,TN,"HILL, L. D.",Democrat,1,1,,,"INCUMBENT STATE SENATOR FROM SPARTA ENDORSED. DISTRICT COVERS RHEA, MEIGS, SEQUATCHIE AND BLEDSOE COUNTIES. PRAISED FOR SQUARE-DEALING AND HONESTY.",1.0,Chattanooga_Times,718,,,,,,,,,,,,,,,,,,,
TN,Chattanooga Times,143902,1928,GOVERNOR,,,TN,"HORTON, HENRY H.",Democrat,1,,,,ENDORSED AS PART OF DEMOCRATIC STATE TICKET.,1.0,Chattanooga_Times,718,,,,,,,,,,,,,,,,,,,
TN,Chattanooga Times,143902,1928,H,3,,TN,"MCREYNOLDS, SAM D.",Democrat,1,1,,,"INCUMBENT CONGRESSMAN ENDORSED AS PART OF DEMOCRATIC TICKET. THIRD CONSECUTIVE ENDORSEMENT (1922, 1924, 1928).",1.0,Chattanooga_Times,718,6380,,,-0.243,0.599,,,,"McREYNOLDS, Samuel Davis",80,0.7,,,,,,,,
TN,Chattanooga Times,143902,1928,PRESIDENT,,,TN,"HOOVER, HERBERT",Republican,0,,,,OPPOSED. MULTIPLE EDITORIALS CRITICIZE HOOVER AND REPUBLICAN CAMPAIGN TACTICS.,0.9,Chattanooga_Times,718,,,,,,,,,,,,,,,,,,,
TN,Chattanooga Times,143902,1928,PRESIDENT,,,TN,"SMITH, ALFRED E.",Democrat,1,,,,ENDORSED AS HEAD OF DEMOCRATIC TICKET. EDITORIAL SAYS TICKET DESERVES SUPPORT OF ALL VOTERS.,1.0,Chattanooga_Times,718,,,,,,,,,,,,,,,,,,,
TN,Chattanooga Times,143902,1928,RAILROAD COMMISSION,,,TN,"BERRY, HARRY S.",Democrat,1,,,,ENDORSED AS PART OF DEMOCRATIC STATE TICKET. REFERRED TO AS GEN. BERRY.,0.85,Chattanooga_Times,718,,,,,,,,,,,,,,,,,,,
TN,Chattanooga Times,143902,1928,SENATOR,,,TN,"MCKELLAR, KENNETH D.",Democrat,1,1,,,INCUMBENT SENATOR ENDORSED AS PART OF DEMOCRATIC TICKET.,1.0,Chattanooga_Times,718,6293,,,-0.209,0.312,,,,"McKELLAR, Kenneth Douglas",84,0.7,,,,,,,,
TN,Chattanooga Times,143902,1928,STATE REP,,,TN,"CHAMLEE, GEORGE W., JR.",Democrat,1,,,,ENDORSED AS PART OF DEMOCRATIC LEGISLATIVE TICKET. ALSO ENDORSED IN 1924.,1.0,Chattanooga_Times,718,,,,,,,,,,,,,,,,,,,
TN,Chattanooga Times,143902,1928,STATE REP,,,TN,"COLEMAN, D. M.",Democrat,1,,,,ENDORSED AS PART OF DEMOCRATIC LEGISLATIVE TICKET. ALSO ENDORSED IN 1922 AND 1924.,1.0,Chattanooga_Times,718,,,,,,,,,,,,,,,,,,,
TN,Chattanooga Times,143902,1928,STATE REP,,,TN,"LEVINE, J. L.",Democrat,1,,,,ENDORSED AS PART OF DEMOCRATIC LEGISLATIVE TICKET FOR HAMILTON COUNTY.,1.0,Chattanooga_Times,718,,,,,,,,,,,,,,,,,,,
TN,Chattanooga Times,143902,1928,STATE SENATOR,,,TN,"GRASHOF, W. C.",Democrat,1,,,,ENDORSED AS PART OF DEMOCRATIC COUNTY/LEGISLATIVE TICKET FOR HAMILTON COUNTY.,1.0,Chattanooga_Times,718,,,,,,,,,,,,,,,,,,,
